product_title,average_rating,total_reviews,review_author,review_rating,review_text
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Juan,5,Is good
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Tasha Martin,5,Phone works great will be buying another phone soon from Amazon! Good starter Iphone
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Cydmary,1,😩
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,boy,5,It looks like new. I will recommend this type to anyone. Great way to save money.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Mar,1,The battery life would go from 25% to 0 in seconds. Returned it.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Britaney,1,Speaker is messed up have to put it on speaker phone to talk to anyone also already actived the phone with my cell phone carried never returned it cause they charged me 30$ to activate then 30$ to inactive it and then another 30$ to active my old phone again and by the time all that would have been said and done this phone would have charged me almost and extra 130$ On top of the 222$ I paid for it 🙄🙄🙄
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Taylor,5,I am so impressed!! I was a little nervous because the bad reviews were really bad and I didn’t want just throw away $200. Buuttttt AMAZING! It was unlocked as advertised and I was easily able to set it up with MetroPCS. The phone looks brand new. It was fully charged and works great. My only complaint is that the home button because I have to press down a little harder then I did my old iPhone but its not a big deal. I’m very satisfied!!!
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Naomi Irons,3,I bought this for my husband's birthday. He really liked it at first. But the battery life didn't last very long. It became too inconvenient to constantly be charging it and we ended up having to get him another phone. Very disappointing.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Joshua nyangeri,5,the phone is smart but I cant open coz it requires passcord.kindly help.i am travelling out the country for vacation.give instruction by email
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,felix,3,Well I guess I’m satisfied
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,JenKen,1,This phone did not work! It doesn’t connect to our phone SIM card and can only be on WiFi. It was also broken at opening where the SIM card goes in. I am extremely disappointed!!
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Allen,1,"I have had this phone for two months. When I first purchased this item it was working perfectly, it had been unlocked, I had activated the phone with my Tmobile sim card and the device would make calls, text messages and all cellular service features.however there was ""other system data"" of 20 GB worth that would not allow me to further update the device. About a month later, due to incapability of updating from the ""other system data"" I could no longer make any phone calls or messages with the device. I reached out to Apple Support to learn that the device did not have an update issue, it was not properly unlocked and had simply become locked back to the original Verizon carrier. The device cannot activate again after resetting from Apple. As i am not a verizon customer nor am I the original owner I can no longer use this phone. It is a brick. It is stuck telling me it cannot be activated. BUYER BEWARE This seller does NOT unlock their phones from the carrier and later after purchase it will become locked and bricked."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Amazon Customer,3,"The phone was great and worked nicely. Within a few days of using the Home Button began to stick. It became more and more difficult to get the Home Button to work. I tried for one whole day, randomly trying, to get a response. I could feel what felt like movement in the backside of the phone with the Home Button, also, when I wisked open screen from the background, there was a feeling of movement and slight noise. I decided if this was an issue now, if I kept the phone the problems could be worse. So, I had 60 days to return and made a decision to return."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Amazon Customer,5,Very happy with the purchase
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Leonardo Jennings,5,Nice fit
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Amazon Customer,1,"this phone was not unlocked, so what's the point?"
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Sarah L Gunnard,1,The phone was crusty and gross when we got it and it took about 20 minutes for it to turn on to the main menu to set it up. In the middle of setting up the phone the touch screen stopped working. So now I am logged in to iCloud on the phone and I cannot log out. The screen still won’t turn on so unfortunately I have to send it back while I am still logged in to my apple account which I am not happy about.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Holly,5,I was super nervous this phone wasn’t going to to work per some bad reviews - but it works perfect! Great battery life- and switching the sims card from the the old iPhone to the new one - was so easy. Just for reference- the original iPhone was through Verizon. I did not need to contact Verizon to activate or anything after the SIM card was switched. IOS was updated when I receive the item.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,EriYanna,3,The phone came slightly damaged and the battery life is horrible but nonetheless the phone is wonderful.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Amazon Customer,5,I have used my phone for over 6 months now and really like it. Especially compared to the newer ones and their high price!
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Yamesse Lacy,4,My son likes the phone so far. Battery life do suck a little but hey you can't win them all.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Saah,5,Good product
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,CHRYSTAL Amidon,5,Works great
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Amanda,1,"The phone was listed as unlocked for all carriers (specifically AT&T) but after 6+ hours with technical support and (3) trips to my local AT&T store they advised me that it looks like this phone came from overseas and will NEVER work in the United States. I spent a LOT of time trying to activate this phone, and it was never going to activate. In the middle of the return process now. Long story short: Huge waste of time and big, fat bummer."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Laken,5,Great purchase. Love it! Everything as expected!!!
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Joann Lampkin,1,"I purchased this phone received a damage scratchy phone...I was to get a $25coupon from the seller to purchase a case but I couldn't get to removed the feed back comment by doing so, the phone battery life last for 1hour and half it take charging for 10 days now it completely stop working.for me to return this phone I will be paying the $185.65 three times to return plus have to pay to collected it when it returns....this was the worst mistake I ever made purchasing this phone ...I need my money back didn't get my money worth smfh."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Felicia Martinez,5,It’s perfect! Love it and love the complimentary gifts! Thank you so much♥️
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Adam Bosler,1,Very scratchy sounding for the person on the other line. Said I sound like a robot when I have them on speaker phone
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Jean J. Glas C,3,"El teléfono esta operativo, pero llego sin audífonos, sin cargador y no vi al comprarlo que no lo incluía. Me parece mal enterarme al recibir. De igual forma, muchos detalles en la carcaza por la parte trasera, como si fuera usado anteriormente."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Ceferino T.,4,Looks new to me even though it’s renewed. 4 stars.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Gomzy,1,"Unless you plan to use this phone only for a month, don’t buy these phones. My phone stopped working within months of use and the seller says they are not responsible. Have not ever dropped or mishandled the phone once. This Is a scam selling end of life products and calling it renewed. Would be better off buying from an unreliable Craigslist seller. At least you might get a cheaper price."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Angela Grier,5,Item was as described and shipping was great. Very please with item
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Sol Black,4,"This phone is perfect except it does not work with Verison, as indicated in the listing. It does use the same technology but something about it will not allow use with Verison. My Daughter will change to another carrier to fix the problem because she loves this phone."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Toya Tickles,5,Overall in great condition perfect
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,customer,5,surprised to see that it had no scratches
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Ginnifer Berlyn,2,Didn’t come with any kind of paperwork and it’s working but the touchscreen can freeze up at times.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Cortney C. Nelson,1,Phone didn’t last very long. Had to have the battery replaced when it arrived.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,green booksellers,5,The package came quicker than expected. Works perfect.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Kathy E,1,"Will be returning, 73% battery life, very disappointed as Amazon guarantees at least 80%. Wish this was checked before it was sent out"
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Eduardo and Jacklyn,1,"Couldn't get it hooked up,supposed to be fully unlocked and its not,I reached out to them and they haven't replied at all.Never again"
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Joshua Romines,1,Bot satisfied at all. I've had to do multiple updates to make and receive calls and texts. Works for 1 day and then I have to do another update again.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Ron,4,Good
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Casey Primm,5,My son loves this phone battery last all day or most of the day. He's so excited bout his phone
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Julian,5,"Good phone came in perfect conditon like new , would reccomend this phone to anyone Body had no dings screen is perfect"
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Arianna Hernandez,1,"Phone dies very quickly often before 1%, screen glitches and now doesn’t play audio through headphones"
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Tyrone G,4,What more can I say other than impressed! I purchased this iPhone for my son because his previous iPhone got the infamous screen glitch and I was not about to shell out $800 on a new phone. I was first nervous about buying used phone but the Amazon renew warranty made me feel a bit comfortable. Anyway I received the phone and it looked great! It looked new. It works just fine and I’m happy. On top of that I was given a free upgrade to the 128gb phone. I definitely appreciated that. After 2 months I am still impressed and amazed. I highly recommend!
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,govanna gamez,5,Great for price it was like new! Fast shipping will purchase product again
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Amazon Customer,5,"Private use. Phone looks like new, no problems."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Mary,5,Comes as described works nicely.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Kevern Cyrus,4,Everything works fine !! Thanks a lot to the seller for ah good product !!
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Amazon Customer,1,Wont boot at all after 3 months usage. Phone wont turn on even when being plugged in for hours. Black screen with no logo or anything else.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Taylor Meeks,5,Great for someone trying to try apple with all the phones they have. I did and I actually love I’m going to look into buying the newer one soon.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Anne,1,It took wayyyy to long to get here and the reviews were pretty bad yet I still bought it for some reason. DO NOT BUY
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Katherine Ward,4,"The sim card reader is malfunctioning, however the seller was willing to work with me, and gave me a partial refund for repair."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Amazon Customer,1,"Battery came degraded, not sure how you sell a phone claimed to be “refurbished/renewed” with out actually investing in renewing the phone. Seems almost like a scam. Lesson learned."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Franklin v.,5,Me agrado todo
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Bryan González,5,Todo bien
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Lawrence Acosta,5,"The phone had a scratch on the screen but disappeared after I put on a screen protector, the battery life could have been better, but I’m not complaining, I’m loving my phone and I won’t highly recommend to purchase."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Travis F.,1,"The seller I bought from (Electronic Deals) sent me a phone with 69% battery health. Even though the Amazon description clearly says 80% or above. The health dropped to 68% the next day, and then wouldn't even hold a charge. If they're not even simply checking if a number in the settings is above 80% (a simple yes or no), then you have to wonder if they're really inspecting these at all. These phones are good prices and it's easy to return them, but still annoying for it to be sent without passing a simple inspection check and potentially leave people without a phone another few days while they return and wait for a new one. I highly recommend everyone to check the battery health right when you receive the phone before you waste your time installing stuff/setting up."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Tag Bunny,5,"Yes, I'm stuck in the iPhone loop with fortunes in data and applications, but my iPhone SE (2016) always had horrible connectivity and the always pathetic battery is now useless. I didn't want to spend >$1K for another new, expensive iPhone to hate (the awful SE was $800) that many complain of poor connectivity, disconnects and Apple's changes that customers despise, but abandoning the iPhone platform would have been bad. One (old) review rated the iPhone7 as #2 for best connectivity, so Amazon's refurbished 7 sounded great! -And it is. -Arrived a day early and I spent half of that transferring the SIM, transferring files and erasing. This 7 shows 83% battery life and it saved me a $ thousand v/s a new 12. -Very welcome! It all works! Thanks!!!"
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Sabrina,3,The battery life is almost nonexistent
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Vasyl,1,"This seller misrepresents this product. Buying product as “renewed” It's expected to have used device but renewed. I got iPhone with: - band SIM card slot - 73% of battery health - it’s filthy, there is no sign that anyone even try to clean it!"
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Suggs,3,Ok phone but not so good with streaming I’ll give the seller a chance to correct the problem and give an update or just get a refund. And I did get the insurance package Wish me luck.👩🏽‍🦱
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Lakiesha Hairston,1,The phone was not unlocked when I got it still have not sent it back because I’m unable to return
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Eduardo,4,"I know this is a refurbished iPhone so I knew it wasn’t going to be like new. But damn the information on the page is wrong the phone came with 78% battery life left on it, and there was a small glitch smudge on the corner left top of the screen. But like I said it is a refurbished so don't expect it to be new"
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Cassandra,1,"Purchased item for my preteen, put on my phone plan and everything worked great for about a month or two, then stopped working to make calls to devices other than apple. Took in to phone service provider and they informed me that someone has reported the device stolen, and no other features will work. Attempted to contact seller a week ago and still nothing. As it is past the return date I am now stuck with a device that we can not use, and am out nearly $200"
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Rodney Crow,5,"Phone screen tends to freeze up at times and videos sometimes stop to buffer. Other than those set backs , the phone works exceptionally well !"
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Blake,5,"The phone came with 83% battery. Excellent condition except one small set of pixels at the edge of the screen which are noticeable on white backgrounds. I could probably exchange the phone, but it doesn’t bother me. I have had the phone for almost a month and have had no issues. If this phone lasts a couple of years it will have been a fantastic value."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Oracho H.,3,One of the speaker on the phone do not work
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,fettah,5,👍
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Jenilyn Vargson,5,Ok
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Gretchen Arnold,5,Im so happy with my new iphone
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,georgia,5,"came as expected, no flaws. I've had it for a month or two, works perfectly. Recommend."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Miguel Ángel Candido,3,"El teléfono es muy bueno pero tiene problemas de batería, aparece un mensaje de problemas con la batería, se calienta demasiado rápido y se descarga demasiado rápido. Es lamentable que vendan productos que estén en malas condiciones, uno entiende que es renovado pero, que tengan ese tipos de pronósticos es lamentable..."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Cheyenne R,5,I love it!!! rose gold looks so pretty and the phone is actually really good (unlocked). 100% recommended but the battery life is kinda weird and dies out...but hardly! i saw other reviews and i was a bit skeptical but it turned out to be just what i wanted! (2021)
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Rosa,5,Product as described. Works well. Bought two phones for both my daughters
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Ian Clark,1,Camera was malfunctioning upon arrival. Had to send it back for a refund. Better to just buy a phone from your provider.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Dyan G.,5,Style
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Wendy Braithwaite,5,"Super easy to set up, great battery life, even for my son who stays on it constantly"
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,singalongsongs,1,Phone stopped working after 1 week. Do not buy.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Roseglana Vincent,5,The phone works well. I’ve had it for a month now and it works like it’s new! There was some scratches on the bottom of it but I’m pretty sure that was said in the description.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Cindy Foster,5,Touch screen is great!
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,julian,5,Great
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,ARLENE,1,I sent the phone straight to my son who is in another state. The phone is not working. Terrible product.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Tiona Davis,4,The iPhone is perfect but the battery goes out without it being on the charger other than that everything is ok
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Bp,1,This phone came with a defective batter despite the seller being in the Amazon Renewal Program. It failed to meet the program's standards. My daughter had to charge it four times in a day despite limited use! We had to return to phone.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Not working,1,"Not happy with quality, Phone overheats and gets extremely hot, and keeps shutting down. I would like a refund please."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Roddy,5,The phone had no visible cosmetic damages. The fingerprint reader is one the reason I decided to purchase the phone. I wished battery life would last longer. It did come as described.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,ROGER S Hendrix,4,"My wife, and the product was awesome"
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Anil Lamba,3,"Overall ok product. Working fine, touch and screen ok. - Minor scratches dents all over the back panel and very poor battery talk and standby time. Discharges fast even if left untouched."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,miguelmque,1,"The devices seems good but the microphone is not working well, every time I record my self or talk with someone there is a noisy windy sound. Vendor: The Celullar Resource Update 24-05-2021 I'm outside of the US and the vendor does not want to give me a solution, and now my cellphone also has no service as signal for cellular, very disappointing."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Borislava A.,5,I purchased this foe my young son. It’s great. I’m glad I didn’t spend $$$ for a new one. This one works great.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Erwine,5,All good thank you
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Amazon Customer,5,"My daughter love her new iPhone everything works great on it, fast delivery as well."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Amazon Customer,5,Great service and product!
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Jackie,5,My back camera shakes I can’t take a decent picture I think it might of been messed up when shipping but overall the phone it’s great.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Latoyia glasper,2,Ph wouldn’t hold a charge waist my money
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Marilyn,5,Great first phone for my son. Came in perfect condition.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Dr. Del Millers,1,"Bought 2 of these phones for my daughters for Christmas and the battery life wasn't even 80% even though it was supposed to be. Unfortunately I didn't send them back then. Four months later, right after the 90 day warranty expired the batteries are completely DEAD! My daughters can't use the phones because as soon as they take them off the charger, even when they've been charging ALL NIGHT, the battery drops to 1% and dies. I have a half dozen of these phones sitting around my house because I keep expecting these Amazon.com sellers to sell good products. So do yourself a favor and DON'T BUY THESE CRAPPY CHEAP USED PHONES FROM HERE. Guess I'll just have to bite the bullet and buy an overpriced used phone directly from Apple! I did call the seller's customer service to give them the opportunity to do the right thing and replace the phones, they declined! So I was left with no choice but to write this review as a WARNING to those of you looking for used Iphones. Like I said I've bought at least a half dozen used Iphones from here and always the same problem after a few months after the warranty runs out. And this is from someone who would rather not write a review than write a bad review!"
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Noreen,5,Hi to everyone. I was happy when I got the phone. I soon as i put my sim it was perfectly working. I have to charge as it was only 15 percent but that was not a issue to me. The next day never had any issue. I know is not brand new but it worth it. I got the item within 3 days of delivery by FedEx. Thank you for fast delivery as i need it by Monday and came Sunday Morning. I always believe that buying iPhone in amazon is a good idea. Actually this is also my second time i bought a iPhone in amazon. Like me I always get a good one. Good luck for those hunting second hand iPhone. Strongly suggest buy from MOBILESUPPY
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Jonathan kerns,3,The charger that came with the phone did not work at all. And the phone shuts down randomly.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Alexis,5,"The battery life sucks, it takes forever to charge even on a fast charger. The finger print reader hardly ever actually reads the print. Other than that it's great plenty of storage pretty colors and screen works great."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Delour Fam,1,"non existent battery life, you’d have to keep in plugged in all the time"
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Keshav S.,2,"I bought this phone for my niece who is turning 17 next month. No cosmetic damages but the battery doesn't last long like a new iPhone, not even 80% as advertised."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,tlady,3,"My review is half bad and half good. It came in almost a week, which I was crazy waiting for it. I was so happy when it got here! I checked the battery capacity and it only charges to 62, which was so disappointing. It charges really fast, but loses a lot of percent quick. Other than that everything was good. It came with a charger and charger block."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Alissandra,4,"it wasnt actually unlocked, which I find interesting. I didnt find that out till I tried to get straight talk and and had a problem and I called them and they said yeah that phone is not fully unlocked. so be warned. on the plus side the phone is gorgeous literally like a brand new phone."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Charles McDonald,5,Battery health wasn’t 100% other than that perfect
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Teresa pearson,5,Im very thankful for the iphone 7 purchased for my grandaughters bday! She loves it and its an awesome purchase we are happy to have made. Thank you Amazon and Hybrid IT ! Awesome phone!!
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Sky Hall,5,Great phone and perfect size for an active person who doesn’t need a phone the size of a laptop computer
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Daniel Pérez,5,"Excellent quality, working well, any issues until now. Good time shipping. Thank you."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Lisa Brandt,5,It works perfect so far
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,una chica sincera,5,I think it's really fast. I recommend it.
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Jose alexander Rivera,5,Battery life goes fast over all good phone👍👍👍
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Jessica Morse,5,Absolutely in love with my new phone thank you so much and super fast shipping
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Michael,4,"So, the phone works great but the battery health is at 77% and that’s fine but there’s this little tiny white dot on the lcd screen and it’s visible but other than that 9.5/10 ♥️"
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Andrea,1,Do not purchase a phone from this seller. Their selling DEFECTIVE phones. I purchased a iPhone 7 December 2020 it’s now March 2021 & the phone does NOT WORK! I contacted the seller they have not responded! Now I have to purchase another phone for my daughter! This is horrible stay away from this company it’s a rip off!
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Shad,5,I got it and came with a charger a nice little letter and a form to send it back if it didn’t work so I’d say it’s pretty good
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,ANNA Mannina,1,"the purchase was disappointed, the phone was used, there was a trail of protection around the camera."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Nathaniel Griffin,5,It works great
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Dawayne Lynn,3,"Battery life was already low at 77%, but overall good for a light and small phone."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Nyeia Jackson,1,The phone barley work can’t call nobody can’t text nobody
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Alexis,5,Didn’t like that it have an charge so when I went to turn it off I couldn’t see if I was getting scammed or not
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,andrew b. lapic,2,"The phone won't stay charged for more than 5 hours. I had it at 100% and sitting on a desk not being used, and it was down to 3% by 4:30pm. I reached out to seller and asked if he could send another one so my kid wasn't phoneless and then when I got the new one, return the original and if it wasn't returned, he could charge for both. Never heard back."
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Maurizio,1,"Awfull, phone microphone doesnt work , stand away from this it is worth more buy one New or maybe an SE"
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Collect Cash,2,Not what I wanted
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Jalaa Hollis,5,Needed a new phone
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,The best game ever,5,Great overrall experience
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Ashlee Worley,5,"I was iffy at first to buy a refurbished iPhone from a third party, but it’s basically a brand new phone for next to nothing. And it come with the nice glass screen protector. Highly recommend"
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Brian,5,Just what I was wanting
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Nicole Greene,1,"I am pissed!! Bought this for my son for Christmas, just recieved the box in the mail. It was a sealed mixed package, opened it up everything looks okay, get to the phone & I could tell the tape was torn, open phone box and all I see is a charger....NO PHONE Update** spoke to Amazon customer service & got my money back. I will purchase locally!!"
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Knight Slayer,1,The camera had a flickering noise. The sim tray was coming out of the phone. The phone body also looked old and used. Didn't looked like a refurbished phone. Arey they even checking the phones before sending?
"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",4.2,9848,Melinda,1,poor battery & connectivity
